chapter_no,key_ideas,subject,grade,chapter_name
10,Tenant Cultivators,History,8,Landlords and Tenants under the British and the Nizam
10,Land Ownership Issues,History,8,Landlords and Tenants under the British and the Nizam
10,Revenue Collection Methods,History,8,Landlords and Tenants under the British and the Nizam
10,Impact on Farmers,History,8,Landlords and Tenants under the British and the Nizam
10,Developmental Activities,History,8,Landlords and Tenants under the British and the Nizam
11,National Movement,History,8,National Movement - Early Phase  1885-1919 
11,Early Associations,History,8,National Movement - Early Phase  1885-1919 
11,Indian National Congress,History,8,National Movement - Early Phase  1885-1919 
11,Moderate Phase,History,8,National Movement - Early Phase  1885-1919 
11,Extremist Phase,History,8,National Movement - Early Phase  1885-1919 
11,Swadeshi Movement,History,8,National Movement - Early Phase  1885-1919 
11,Nationalist Consciousness,History,8,National Movement - Early Phase  1885-1919 
11,Political Mobilization,History,8,National Movement - Early Phase  1885-1919 
11,Economic Impact,History,8,National Movement - Early Phase  1885-1919 
11,Social Unity,History,8,National Movement - Early Phase  1885-1919 
12,Mahatma Gandhi's Arrival,History,8,National Movement - Last Phase  1919-1947 
12,Rowlatt Act and Jalianwala Bagh,History,8,National Movement - Last Phase  1919-1947 
12,Khilafat Agitation,History,8,National Movement - Last Phase  1919-1947 
12,Non-Cooperation Movement,History,8,National Movement - Last Phase  1919-1947 
12,Civil Disobedience Movement,History,8,National Movement - Last Phase  1919-1947 
12,Communalism and Nationalism,History,8,National Movement - Last Phase  1919-1947 
12,Constructive Work in Rural Areas,History,8,National Movement - Last Phase  1919-1947 
12,Forest Satyagraha,History,8,National Movement - Last Phase  1919-1947 
12,Purna Swaraj Declaration,History,8,National Movement - Last Phase  1919-1947 
12,Role of Revolutionary Nationalists,History,8,National Movement - Last Phase  1919-1947 
13,Hyderabad State Overview,History,8,Freedom Movement in Hyderabad State
13,Early Nationalism,History,8,Freedom Movement in Hyderabad State
13,Feudal System,History,8,Freedom Movement in Hyderabad State
13,Language and Religion,History,8,Freedom Movement in Hyderabad State
13,Last Nizam's Reforms,History,8,Freedom Movement in Hyderabad State
13,Andhra Jana Sangham,History,8,Freedom Movement in Hyderabad State
13,Andhra Maha Sabha,History,8,Freedom Movement in Hyderabad State
13,Hyderabad State Congress,History,8,Freedom Movement in Hyderabad State
13,Socio-Political Movements,History,8,Freedom Movement in Hyderabad State
17,Rural Poverty,History,8,Abolition of Zamindari System
17,Land Access,History,8,Abolition of Zamindari System
17,Zamindari Abolition,History,8,Abolition of Zamindari System
17,Tenant Rights,History,8,Abolition of Zamindari System
17,Jagirdari System,History,8,Abolition of Zamindari System
17,Land Ceiling Act,History,8,Abolition of Zamindari System
17,Bhoodan Movement,History,8,Abolition of Zamindari System
17,Land Redistribution,History,8,Abolition of Zamindari System
17,Landlord Control,History,8,Abolition of Zamindari System
17,Agricultural Reforms,History,8,Abolition of Zamindari System
20,Social reform movements,History,8,Social and Religious Reform Movements
20,Bhakti movement,History,8,Social and Religious Reform Movements
20,Christian missionaries,History,8,Social and Religious Reform Movements
20,Brahma Samaj,History,8,Social and Religious Reform Movements
20,Arya Samaj,History,8,Social and Religious Reform Movements
20,Aligarh Movement,History,8,Social and Religious Reform Movements
20,Women's rights,History,8,Social and Religious Reform Movements
20,Education reforms,History,8,Social and Religious Reform Movements
20,Modernization influences,History,8,Social and Religious Reform Movements
20,Inter-religious debates,History,8,Social and Religious Reform Movements
22,Performing Arts in the 20th Century,History,8,Performing Arts and Artists in Modern Times
22,Folk Arts and Community Participation,History,8,Performing Arts and Artists in Modern Times
22,Traditional Dance Forms,History,8,Performing Arts and Artists in Modern Times
22,Storytelling and Narrative Arts,History,8,Performing Arts and Artists in Modern Times
22,Role of Artistes in Society,History,8,Performing Arts and Artists in Modern Times
22,Economic Challenges for Artistes,History,8,Performing Arts and Artists in Modern Times
22,Government Support for Artistes,History,8,Performing Arts and Artists in Modern Times
22,Impact of Modern Entertainment,History,8,Performing Arts and Artists in Modern Times
22,Preservation of Folk Art Traditions,History,8,Performing Arts and Artists in Modern Times
23,Evolution of cinema,History,8,Film and Print Media
23,Birth of cinema,History,8,Film and Print Media
23,Cinema as entertainment,History,8,Film and Print Media
23,Cinema and freedom movement,History,8,Film and Print Media
23,Influence of film on society,History,8,Film and Print Media
23,Film as an industry,History,8,Film and Print Media
23,Print media development,History,8,Film and Print Media
23,Role of print media,History,8,Film and Print Media
23,Impact of print media on literacy,History,8,Film and Print Media
23,Changes in entertainment forms,History,8,Film and Print Media
24,Sports and Society,History,8,Sports  Nationalism and Commerce
24,Popularity of Cricket,History,8,Sports  Nationalism and Commerce
24,Nationalism in Sports,History,8,Sports  Nationalism and Commerce
24,Historical Development of Cricket,History,8,Sports  Nationalism and Commerce
24,Role of Media in Sports,History,8,Sports  Nationalism and Commerce
24,Commercialization of Cricket,History,8,Sports  Nationalism and Commerce
24,Influence of Colonialism,History,8,Sports  Nationalism and Commerce
24,Gender and Sports Participation,History,8,Sports  Nationalism and Commerce
24,Transformation of Cricket,History,8,Sports  Nationalism and Commerce
24,Globalization of Cricket,History,8,Sports  Nationalism and Commerce
1,Maps and Photographs,Geography,8,Reading and Analysis of Maps
1,Historical Map Making,Geography,8,Reading and Analysis of Maps
1,Ancient Civilizations,Geography,8,Reading and Analysis of Maps
1,Latitude and Longitude,Geography,8,Reading and Analysis of Maps
1,Mercator Projection,Geography,8,Reading and Analysis of Maps
1,Map Distortion,Geography,8,Reading and Analysis of Maps
1,European Exploration,Geography,8,Reading and Analysis of Maps
1,Colonization and Mapping,Geography,8,Reading and Analysis of Maps
1,Purpose of Maps,Geography,8,Reading and Analysis of Maps
2,Solar Energy,Geography,8,Energy from the Sun
2,Solar Radiation,Geography,8,Energy from the Sun
2,Temperature Variation,Geography,8,Energy from the Sun
2,Insolation,Geography,8,Energy from the Sun
2,Angle of Incidence,Geography,8,Energy from the Sun
2,Heat Balance,Geography,8,Energy from the Sun
2,Land and Water Heating,Geography,8,Energy from the Sun
2,Greenhouses,Geography,8,Energy from the Sun
2,Atmospheric Heating,Geography,8,Energy from the Sun
2,Global Warming,Geography,8,Energy from the Sun
3,Changing Seasons,Geography,8,Earth Movements and Seasons
3,Seasonal Variations,Geography,8,Earth Movements and Seasons
3,Indian Seasons,Geography,8,Earth Movements and Seasons
3,Agricultural Operations,Geography,8,Earth Movements and Seasons
3,Earth's Rotation,Geography,8,Earth Movements and Seasons
3,Earth's Tilt,Geography,8,Earth Movements and Seasons
3,Revolution Around the Sun,Geography,8,Earth Movements and Seasons
3,Temperature Distribution,Geography,8,Earth Movements and Seasons
3,Northern and Southern Hemispheres,Geography,8,Earth Movements and Seasons
3,Seasonal Festivals,Geography,8,Earth Movements and Seasons
4,Polar Regions Overview,Geography,8,The Polar Regions
4,Tundra Climate,Geography,8,The Polar Regions
4,Tundra Seasons,Geography,8,The Polar Regions
4,Tundra Vegetation,Geography,8,The Polar Regions
4,Eskimo Culture,Geography,8,The Polar Regions
4,Hunting and Fishing,Geography,8,The Polar Regions
4,Food and Diet,Geography,8,The Polar Regions
4,Shelter and Housing,Geography,8,The Polar Regions
4,Clothing and Crafts,Geography,8,The Polar Regions
5,Forests and their significance,Geography,8,Forests  Uses and Protection
5,Types of forests,Geography,8,Forests  Uses and Protection
5,Forest uses,Geography,8,Forests  Uses and Protection
5,Biodiversity in forests,Geography,8,Forests  Uses and Protection
5,Human impact on forests,Geography,8,Forests  Uses and Protection
5,Forest conservation efforts,Geography,8,Forests  Uses and Protection
5,Sacred forests,Geography,8,Forests  Uses and Protection
5,Forest resources,Geography,8,Forests  Uses and Protection
5,Forest location and distribution,Geography,8,Forests  Uses and Protection
6,Minerals in daily life,Geography,8,Minerals and Mining
6,Renewable and non-renewable resources,Geography,8,Minerals and Mining
6,Important minerals and uses,Geography,8,Minerals and Mining
6,Mineral resources of Telangana,Geography,8,Minerals and Mining
6,Mining methods,Geography,8,Minerals and Mining
6,Ownership of minerals,Geography,8,Minerals and Mining
6,Government regulation of mining,Geography,8,Minerals and Mining
6,Environmental impact of mining,Geography,8,Minerals and Mining
6,Economic significance of mining,Geography,8,Minerals and Mining
25,Disaster-Prone Areas,Geography,8,Disaster Management
25,Types of Disasters,Geography,8,Disaster Management
25,Natural Disasters,Geography,8,Disaster Management
25,Human-Induced Disasters,Geography,8,Disaster Management
25,Disaster Management,Geography,8,Disaster Management
25,Emergency Response,Geography,8,Disaster Management
25,Rehabilitation and Reconstruction,Geography,8,Disaster Management
25,Mitigation Measures,Geography,8,Disaster Management
25,Preparedness Strategies,Geography,8,Disaster Management
25,Tsunami Awareness,Geography,8,Disaster Management
9,Public health services,Civics,8,Public Health and the Government
9,Private health services,Civics,8,Public Health and the Government
9,Healthcare equality,Civics,8,Public Health and the Government
9,Health insurance,Civics,8,Public Health and the Government
9,Government healthcare facilities,Civics,8,Public Health and the Government
9,Disease prevention measures,Civics,8,Public Health and the Government
9,Access to healthcare,Civics,8,Public Health and the Government
9,Rural healthcare challenges,Civics,8,Public Health and the Government
9,Urban healthcare disparities,Civics,8,Public Health and the Government
9,Role of community health workers,Civics,8,Public Health and the Government
14,Indian democracy,Civics,8,The Indian Constitution
14,Making of the Constitution,Civics,8,The Indian Constitution
14,Constituent Assembly,Civics,8,The Indian Constitution
14,Fundamental Rights,Civics,8,The Indian Constitution
14,Objectives Resolution,Civics,8,The Indian Constitution
14,Preamble Philosophy,Civics,8,The Indian Constitution
14,Social and Economic Inequality,Civics,8,The Indian Constitution
14,Universal Adult Franchise,Civics,8,The Indian Constitution
14,Role of Leaders,Civics,8,The Indian Constitution
14,Vision for Future,Civics,8,The Indian Constitution
15,Parliamentary Form of Government,Civics,8,Parliament and Central Government
15,Role of the Parliament,Civics,8,Parliament and Central Government
15,Houses of Parliament,Civics,8,Parliament and Central Government
15,Powers of the Houses,Civics,8,Parliament and Central Government
15,Elections to Lok Sabha,Civics,8,Parliament and Central Government
15,First Elections to Lok Sabha,Civics,8,Parliament and Central Government
15,Lok Sabha and Rajya Sabha,Civics,8,Parliament and Central Government
15,Government Accountability,Civics,8,Parliament and Central Government
15,Law Making Process,Civics,8,Parliament and Central Government
15,Budget Approval Process,Civics,8,Parliament and Central Government
16,Law creation and enforcement,Civics,8,Law and Justice - A Case Study
16,Filing a First Information Report (FIR),Civics,8,Law and Justice - A Case Study
16,Police investigation and arrest,Civics,8,Law and Justice - A Case Study
16,Civil and criminal offences,Civics,8,Law and Justice - A Case Study
16,Role of the Public Prosecutor,Civics,8,Law and Justice - A Case Study
16,Bail procedures,Civics,8,Law and Justice - A Case Study
16,Fair trial principles,Civics,8,Law and Justice - A Case Study
16,Judicial process and hearings,Civics,8,Law and Justice - A Case Study
16,Rights of the accused,Civics,8,Law and Justice - A Case Study
19,Human Rights,Civics,8,Rights Approach to Development
19,Right to Dignified Life,Civics,8,Rights Approach to Development
19,Right to Liberty and Freedom,Civics,8,Rights Approach to Development
19,Government's Duty,Civics,8,Rights Approach to Development
19,Economic and Welfare Rights,Civics,8,Rights Approach to Development
19,Right to Information,Civics,8,Rights Approach to Development
19,Corruption and Accountability,Civics,8,Rights Approach to Development
19,People's Participation,Civics,8,Rights Approach to Development
19,Legal Provisions,Civics,8,Rights Approach to Development
19,Social Welfare Laws,Civics,8,Rights Approach to Development
21,Secularism,Civics,8,Understanding Secularism
21,Separation of Religion and State,Civics,8,Understanding Secularism
21,Indian Secularism,Civics,8,Understanding Secularism
21,Fundamental Rights,Civics,8,Understanding Secularism
21,Tyranny of the Majority,Civics,8,Understanding Secularism
21,Religious Freedom,Civics,8,Understanding Secularism
21,State Intervention,Civics,8,Understanding Secularism
21,Non-Interference,Civics,8,Understanding Secularism
21,Discrimination and Exclusion,Civics,8,Understanding Secularism
21,Constitutional Mechanism,Civics,8,Understanding Secularism
7,Barter System,Civics,8,Money and Banking
7,Role of Money,Civics,8,Money and Banking
7,Evolution of Money,Civics,8,Money and Banking
7,Paper Money,Civics,8,Money and Banking
7,Emergence of Banks,Civics,8,Money and Banking
7,Commercial Banks,Civics,8,Money and Banking
7,Cash Deposits,Civics,8,Money and Banking
7,Savings Accounts,Civics,8,Money and Banking
7,Medium of Exchange,Civics,8,Money and Banking
7,Trust in Transactions,Civics,8,Money and Banking
8,Impact of Technology,Civics,8,Impact of Technology on Livelihoods
8,Changes in Agriculture,Civics,8,Impact of Technology on Livelihoods
8,Technological Advancements,Civics,8,Impact of Technology on Livelihoods
8,Employment Opportunities,Civics,8,Impact of Technology on Livelihoods
8,Decline of Traditional Jobs,Civics,8,Impact of Technology on Livelihoods
8,Mechanization in Farming,Civics,8,Impact of Technology on Livelihoods
8,Textile Industry Evolution,Civics,8,Impact of Technology on Livelihoods
8,Mass Production Techniques,Civics,8,Impact of Technology on Livelihoods
8,Job Creation and Loss,Civics,8,Impact of Technology on Livelihoods
8,Rural Unemployment Issues,Civics,8,Impact of Technology on Livelihoods
18,Distress in rural areas,Civics,8,Understanding Poverty
18,Chronic hunger,Civics,8,Understanding Poverty
18,Food inequality,Civics,8,Understanding Poverty
18,Employment opportunities,Civics,8,Understanding Poverty
18,Agricultural dependency,Civics,8,Understanding Poverty
18,Livelihood challenges,Civics,8,Understanding Poverty
18,Nutritional deficiency,Civics,8,Understanding Poverty
18,Economic conditions,Civics,8,Understanding Poverty
18,Migration for work,Civics,8,Understanding Poverty
1,Rational Numbers,Math,9,Real Numbers
1,Irrational Numbers,Math,9,Real Numbers
1,Representing Real Numbers on the Number Line,Math,9,Real Numbers
1,Operations on Real Numbers,Math,9,Real Numbers
1,Laws of Exponents for Real Numbers and Surds,Math,9,Real Numbers
10,Surface Area and Volume of Cuboids and Cubes,Math,9,Surface Areas and Volumes
10,Volume of Prisms and Pyramids,Math,9,Surface Areas and Volumes
10,Surface Area and Volume of a Right Circular Cylinder,Math,9,Surface Areas and Volumes
10,Surface Area and Volume of a Right Circular Cone,Math,9,Surface Areas and Volumes
10,Surface Area and Volume of a Sphere and Hemisphere,Math,9,Surface Areas and Volumes
11,Foundations of Area,Math,9,Areas
11,Figures on the Same Base and Between the Same Parallels,Math,9,Areas
11,Area Properties of Polygons,Math,9,Areas
12,Introduction to Circles and Related Terms,Math,9,Circles
12,Angle Subtended by a Chord,Math,9,Circles
12,Perpendicular from the Center to a Chord & Circles Through Points,Math,9,Circles
12,Angle Subtended by an Arc,Math,9,Circles
12,Cyclic Quadrilaterals,Math,9,Circles
13,Basic Geometrical Constructions,Math,9,Geometrical Constructions
13,Construction of Triangles,Math,9,Geometrical Constructions
13,Construction of a Circle Segment,Math,9,Geometrical Constructions
14,Fundamental Concepts of Chance,Math,9,Probability
14,"Random Experiments, Outcomes, and Events",Math,9,Probability
14,Calculating Theoretical Probability,Math,9,Probability
14,Experimental Probability,Math,9,Probability
15,Mathematical Statements,Math,9,Proofs in Mathematics
15,Verifying Statements,Math,9,Proofs in Mathematics
15,Reasoning in Mathematics,Math,9,Proofs in Mathematics
15,"Theorems, Conjectures, and Axioms",Math,9,Proofs in Mathematics
15,Mathematical Proof,Math,9,Proofs in Mathematics
2,Introduction to Polynomials,Math,9,Polynomials and Factorisation
2,Zeroes of a Polynomial,Math,9,Polynomials and Factorisation
2,Dividing Polynomials and Remainder Theorem,Math,9,Polynomials and Factorisation
2,Factorising a Polynomial and Factor Theorem,Math,9,Polynomials and Factorisation
2,Algebraic Identities,Math,9,Polynomials and Factorisation
3,History and Basic Concepts of Geometry,Math,9,The Elements of Geometry
3,Euclid's Axioms and Postulates,Math,9,The Elements of Geometry
3,Applications of Axioms and Postulates,Math,9,The Elements of Geometry
3,The Fifth Postulate and Parallel Lines,Math,9,The Elements of Geometry
4,Basic Terms in Geometry,Math,9,Lines and Angles
4,Pairs of Angles,Math,9,Lines and Angles
4,Lines and a Transversal,Math,9,Lines and Angles
4,Angle Sum Property of a Triangle,Math,9,Lines and Angles
5,Introduction to Coordinate Systems,Math,9,Co-Ordinate Geometry
5,The Cartesian System,Math,9,Co-Ordinate Geometry
5,Coordinates of a Point,Math,9,Co-Ordinate Geometry
5,Plotting Points on a Cartesian Plane,Math,9,Co-Ordinate Geometry
6,Representing Situations as Linear Equations,Math,9,Linear Equations in Two Variables
6,Solutions of Linear Equations,Math,9,Linear Equations in Two Variables
6,Graphing Linear Equations,Math,9,Linear Equations in Two Variables
6,Equations of Lines Parallel to Axes,Math,9,Linear Equations in Two Variables
7,Congruence of Triangles,Math,9,Triangles
7,"Criteria for Congruence of Triangles (SAS, ASA, AAS)",Math,9,Triangles
7,Properties of Isosceles Triangles,Math,9,Triangles
7,"More Criteria for Congruence (SSS, RHS)",Math,9,Triangles
7,Inequalities in a Triangle,Math,9,Triangles
8,Introduction to Quadrilaterals and Angle Sum Property,Math,9,Quadrilaterals
8,Types of Quadrilaterals and Their Properties,Math,9,Quadrilaterals
8,Properties of Parallelograms,Math,9,Quadrilaterals
8,The Midpoint Theorem,Math,9,Quadrilaterals
9,Collection of Data,Math,9,Statistics
9,Presentation of Data,Math,9,Statistics
9,Measures of Central Tendency,Math,9,Statistics
10,Scientific Concept of Work,Physics,9,WORK AND ENERGY
10,Energy and Energy Transfer,Physics,9,WORK AND ENERGY
10,Kinetic Energy,Physics,9,WORK AND ENERGY
10,Potential Energy,Physics,9,WORK AND ENERGY
10,Conservation of Energy,Physics,9,WORK AND ENERGY
10,Power,Physics,9,WORK AND ENERGY
10,Sources of Energy,Physics,9,WORK AND ENERGY
11,Heat and Temperature,Physics,9,HEAT
11,Specific Heat,Physics,9,HEAT
11,Method of Mixtures,Physics,9,HEAT
11,Evaporation,Physics,9,HEAT
11,Condensation,Physics,9,HEAT
11,Boiling,Physics,9,HEAT
11,Melting and Freezing,Physics,9,HEAT
12,Nature and Production of Sound,Physics,9,SOUND
12,Propagation of Sound,Physics,9,SOUND
12,Characteristics of Sound Waves,Physics,9,SOUND
12,Characteristics of Musical Sound,Physics,9,SOUND
12,Reflection of Sound,Physics,9,SOUND
12,Applications of Sound,Physics,9,SOUND
2,Relative Motion,Physics,9,MOTION
2,Distance and Displacement,Physics,9,MOTION
2,Speed and Velocity,Physics,9,MOTION
2,Uniform and Non-uniform Motion,Physics,9,MOTION
2,Acceleration,Physics,9,MOTION
2,Equations of Uniformly Accelerated Motion,Physics,9,MOTION
3,Historical Concepts of Motion & The Law of Inertia,Physics,9,LAWS OF MOTION
3,Newton's First Law of Motion and Inertia,Physics,9,LAWS OF MOTION
3,"Newton's Second Law of Motion, Force, and Acceleration",Physics,9,LAWS OF MOTION
3,Linear Momentum,Physics,9,LAWS OF MOTION
3,Newton's Third Law of Motion,Physics,9,LAWS OF MOTION
3,Law of Conservation of Momentum,Physics,9,LAWS OF MOTION
3,Impulse and Impulsive Force,Physics,9,LAWS OF MOTION
4,Introduction to Refraction,Physics,9,Refraction of Light at Plane Surfaces
4,Refractive Index,Physics,9,Refraction of Light at Plane Surfaces
4,Snell's Law,Physics,9,Refraction of Light at Plane Surfaces
4,Total Internal Reflection,Physics,9,Refraction of Light at Plane Surfaces
4,Applications of Total Internal Reflection,Physics,9,Refraction of Light at Plane Surfaces
4,Refraction Through a Glass Slab,Physics,9,Refraction of Light at Plane Surfaces
5,Uniform Circular Motion,Physics,9,GRAVITATION
5,Universal Law of Gravitation,Physics,9,GRAVITATION
5,Free Fall,Physics,9,GRAVITATION
5,Weight and Weightlessness,Physics,9,GRAVITATION
5,Centre of Gravity and Stability,Physics,9,GRAVITATION
8,Floating and Sinking,Physics,9,FLOATING BODIES
8,Density and Relative Density,Physics,9,FLOATING BODIES
8,Buoyancy and Upward Force,Physics,9,FLOATING BODIES
8,Atmospheric Pressure,Physics,9,FLOATING BODIES
8,Archimedes' Principle,Physics,9,FLOATING BODIES
8,Pascal's Principle,Physics,9,FLOATING BODIES
1,Definition and States of Matter,Chemistry,9,MATTER AROUND US
1,"Properties of Solids, Liquids, and Gases",Chemistry,9,MATTER AROUND US
1,Diffusion,Chemistry,9,MATTER AROUND US
1,Particulate Nature of Matter,Chemistry,9,MATTER AROUND US
1,Changes of State,Chemistry,9,MATTER AROUND US
6,Mixtures and Pure Substances,Chemistry,9,IS MATTER PURE?
6,Types of Mixtures,Chemistry,9,IS MATTER PURE?
6,Solutions,Chemistry,9,IS MATTER PURE?
6,Concentration of a Solution,Chemistry,9,IS MATTER PURE?
6,Suspensions and Colloids,Chemistry,9,IS MATTER PURE?
6,Separation Techniques,Chemistry,9,IS MATTER PURE?
6,Elements and Compounds,Chemistry,9,IS MATTER PURE?
7,Laws of Chemical Combination,Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,Dalton's Atomic Theory,Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,Atoms and Molecules,Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,"Symbols, Formulae, Valency, and Atomicity",Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,Ions,Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,"Atomic Mass, Molecular Mass, and Mole Concept",Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,Types of Chemical Reactions,Chemistry,9,"Atoms, Molecules and Chemical Reactions"
7,"Oxidation, Reduction, Corrosion, and Rancidity",Chemistry,9,"Atoms, Molecules and Chemical Reactions"
9,Sub-atomic Particles,Chemistry,9,WHAT IS INSIDE THE ATOM?
9,Structure of an Atom and Atomic Models,Chemistry,9,WHAT IS INSIDE THE ATOM?
9,Distribution of Electrons in Shells,Chemistry,9,WHAT IS INSIDE THE ATOM?
9,Valency,Chemistry,9,WHAT IS INSIDE THE ATOM?
9,Atomic Number and Mass Number,Chemistry,9,WHAT IS INSIDE THE ATOM?
9,Isotopes,Chemistry,9,WHAT IS INSIDE THE ATOM?
12,Democratic revolutions,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Nationalist movements,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Industrial Revolution,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Scientific Revolution,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Colonization and resistance,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Global interactions,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Early modern period,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Civil wars,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Parliamentary democracy,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
12,Human rights and equality,History,9,Democratic and Nationalist Revolutions  17th  18th   19th Centuries
13,Industrial Revolution,History,9,Industrialisation and Social Change
13,Technological Developments,History,9,Industrialisation and Social Change
13,Political Stability,History,9,Industrialisation and Social Change
13,Agricultural Revolution,History,9,Industrialisation and Social Change
13,Towns and Trade,History,9,Industrialisation and Social Change
13,Colonial Impact,History,9,Industrialisation and Social Change
13,Working Conditions,History,9,Industrialisation and Social Change
13,Financial Systems,History,9,Industrialisation and Social Change
13,Cotton and Iron Industries,History,9,Industrialisation and Social Change
13,Market Expansion,History,9,Industrialisation and Social Change
14,Industrialisation impacts,History,9,Social Protest Movements
14,Worker dissatisfaction,History,9,Social Protest Movements
14,Social protest movements,History,9,Social Protest Movements
14,Luddism,History,9,Social Protest Movements
14,Rise of socialism,History,9,Social Protest Movements
14,Women's rights movements,History,9,Social Protest Movements
14,Political repression,History,9,Social Protest Movements
14,Economic inequality,History,9,Social Protest Movements
14,Collective action,History,9,Social Protest Movements
14,Historical context of protests,History,9,Social Protest Movements
15,Expansion of European Trade,History,9,Colonialism in Latin America  Asia and Africa
15,European Colonies in America,History,9,Colonialism in Latin America  Asia and Africa
15,Enslavement of Native Peoples,History,9,Colonialism in Latin America  Asia and Africa
15,African Slave Trade,History,9,Colonialism in Latin America  Asia and Africa
15,Latin American Colonial Economy,History,9,Colonialism in Latin America  Asia and Africa
15,Social Structure in Colonies,History,9,Colonialism in Latin America  Asia and Africa
15,Revolts and Independence Movements,History,9,Colonialism in Latin America  Asia and Africa
15,Influence of European Powers,History,9,Colonialism in Latin America  Asia and Africa
15,Underdevelopment of Colonies,History,9,Colonialism in Latin America  Asia and Africa
16,Colonial Forest Policies,History,9,Impact of Colonialism in India
16,Adivasi Livelihoods,History,9,Impact of Colonialism in India
16,Timber Trade Expansion,History,9,Impact of Colonialism in India
16,Forest Department Establishment,History,9,Impact of Colonialism in India
16,Adivasi Revolts,History,9,Impact of Colonialism in India
16,Land Seizures,History,9,Impact of Colonialism in India
16,Resistance Movements,History,9,Impact of Colonialism in India
16,Impact on Agriculture,History,9,Impact of Colonialism in India
16,Government Regulations,History,9,Impact of Colonialism in India
1,Earth's Ecosystem,Geography,9,Our Earth
1,Human Impact,Geography,9,Our Earth
1,Solar System,Geography,9,Our Earth
1,Earth's Formation,Geography,9,Our Earth
1,Internal Structure,Geography,9,Our Earth
1,Movements of Continents,Geography,9,Our Earth
1,Environmental Crises,Geography,9,Our Earth
1,Astronomical Discoveries,Geography,9,Our Earth
1,Evolution of Life,Geography,9,Our Earth
2,Lithosphere,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Hydrosphere,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Atmosphere,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Biosphere,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Landforms,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Plate Tectonics,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Sea Floor Spreading,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Volcanoes,Geography,9,The Natural Realms of the Earth - Lithosphere
2,External Processes,Geography,9,The Natural Realms of the Earth - Lithosphere
2,Earthquake Activity,Geography,9,The Natural Realms of the Earth - Lithosphere
3,Hydrological Cycle,Geography,9,Hydrosphere
3,Water Sources,Geography,9,Hydrosphere
3,Oceans,Geography,9,Hydrosphere
3,Ocean Relief,Geography,9,Hydrosphere
3,Salinity of Ocean,Geography,9,Hydrosphere
3,Ocean Temperature,Geography,9,Hydrosphere
3,Ocean Currents,Geography,9,Hydrosphere
3,Factors Affecting Salinity,Geography,9,Hydrosphere
3,Vertical Distribution of Temperature,Geography,9,Hydrosphere
3,Oceanic Deeps,Geography,9,Hydrosphere
4,Atmospheric Composition,Geography,9,Atmosphere
4,Importance of Atmosphere,Geography,9,Atmosphere
4,Structure of the Atmosphere,Geography,9,Atmosphere
4,Pressure Belts,Geography,9,Atmosphere
4,Planetary Winds,Geography,9,Atmosphere
4,Homosphere and Heterosphere,Geography,9,Atmosphere
4,Troposphere Characteristics,Geography,9,Atmosphere
4,Stratosphere Features,Geography,9,Atmosphere
4,Weather Phenomena,Geography,9,Atmosphere
4,Role of Particulates,Geography,9,Atmosphere
5,Biosphere,Geography,9,Biosphere
5,Life forms,Geography,9,Biosphere
5,Food chain,Geography,9,Biosphere
5,Ecological crisis,Geography,9,Biosphere
5,Natural vegetation,Geography,9,Biosphere
5,Forest types,Geography,9,Biosphere
5,Grasslands,Geography,9,Biosphere
5,Human-environment interaction,Geography,9,Biosphere
5,Population growth,Geography,9,Biosphere
5,Environmental impact,Geography,9,Biosphere
1,Cell Diversity and Structure,Biology,9,CELL - STRUCTURE AND FUNCTIONS
1,Cell Membrane and Cell Wall,Biology,9,CELL - STRUCTURE AND FUNCTIONS
1,Nucleus,Biology,9,CELL - STRUCTURE AND FUNCTIONS
1,Cell Organelles,Biology,9,CELL - STRUCTURE AND FUNCTIONS
1,Cell Theory,Biology,9,CELL - STRUCTURE AND FUNCTIONS
10,Soil Composition and Properties,Biology,9,Soil Pollution
10,Soil Fertility,Biology,9,Soil Pollution
10,Soil Pollution and Waste,Biology,9,Soil Pollution
10,Causes and Sources of Soil Pollution,Biology,9,Soil Pollution
10,Effects of Soil Pollution,Biology,9,Soil Pollution
