chapter_no,key_ideas,subject,grade,chapter_name
2,Early Historic Settlements,History,10,Ancient Settlements
3,Pre-state Era,History,10,Evolution of Political Power in Sri Lanka
3,Growth of Kingship,History,10,Evolution of Political Power in Sri Lanka
3,Concept of State,History,10,Evolution of Political Power in Sri Lanka
3,Statecraft,History,10,Evolution of Political Power in Sri Lanka
4,The Nature of Ruling,History,10,The Ancient Society of Sri Lanka
4,Economy,History,10,The Ancient Society of Sri Lanka
4,Farming and Agriculture,History,10,The Ancient Society of Sri Lanka
4,Industries,History,10,The Ancient Society of Sri Lanka
4,Trading,History,10,The Ancient Society of Sri Lanka
4,Culture and Professions,History,10,The Ancient Society of Sri Lanka
5,Early Stages of Scientific Ideas,History,10,The Ancient Science and Technology in Sri Lanka
5,House Building and Pottery Technology,History,10,The Ancient Science and Technology in Sri Lanka
5,Water Management,History,10,The Ancient Science and Technology in Sri Lanka
6,Social Organization in the Historical Era,History,10,Historical Knowledge and Its Practical Application
6,Law and Tradition,History,10,Historical Knowledge and Its Practical Application
6,Finance and Exchange,History,10,Historical Knowledge and Its Practical Application
6,Representation of Women,History,10,Historical Knowledge and Its Practical Application
6,Local Food,History,10,Historical Knowledge and Its Practical Application
6,Protecting the Environment,History,10,Historical Knowledge and Its Practical Application
7,Background of Urban Life,History,10,Decline of Ancient Cities in the Dry Zone and Origin of New Kingdoms in South West
7,First Urbanization,History,10,Decline of Ancient Cities in the Dry Zone and Origin of New Kingdoms in South West
7,Downfall of Polonnaruwa,History,10,Decline of Ancient Cities in the Dry Zone and Origin of New Kingdoms in South West
7,Second Urbanization,History,10,Decline of Ancient Cities in the Dry Zone and Origin of New Kingdoms in South West
8,Beginning and Expansion,History,10,Kandyan Kingdom
8,Kings of the Kandyan Kingdom,History,10,Kandyan Kingdom
8,Administrative Structure,History,10,Kandyan Kingdom
8,Judicial System,History,10,Kandyan Kingdom
8,Economic System,History,10,Kandyan Kingdom
8,Social Organization,History,10,Kandyan Kingdom
9,Introduction to Renaissance,History,10,Renaissance
9,Reasons for the Renaissance,History,10,Renaissance
9,Academic Renaissance,History,10,Renaissance
9,Arts and Crafts,History,10,Renaissance
9,Scientific Advancement,History,10,Renaissance
9,Political Revival,History,10,Renaissance
9,Economic Revival,History,10,Renaissance
9,Global Trend of Renaissance,History,10,Renaissance
9,Renaissance Influence on Sri Lanka,History,10,Renaissance
1,Administrative Divisions and School Location,Geography,6,The School and its Immediate Surroundings
1,Mapping and Directions,Geography,6,The School and its Immediate Surroundings
1,Weather Conditions,Geography,6,The School and its Immediate Surroundings
1,Landscape and Geographical Features,Geography,6,The School and its Immediate Surroundings
2,Land and Environment,Geography,6,Nature of the Land in the Immediate Surroundings of the House
2,Plant and Animal Diversity,Geography,6,Nature of the Land in the Immediate Surroundings of the House
2,Community and Social Interactions,Geography,6,Nature of the Land in the Immediate Surroundings of the House
2,Economic Activities,Geography,6,Nature of the Land in the Immediate Surroundings of the House
2,Services and Community Development,Geography,6,Nature of the Land in the Immediate Surroundings of the House
3,Land Resource and Utilization,Geography,6,Good Maintenance of the Immediate Surroundings of Your Home
3,Water Resource Management,Geography,6,Good Maintenance of the Immediate Surroundings of Your Home
3,Air Quality and Pollution,Geography,6,Good Maintenance of the Immediate Surroundings of Your Home
3,Energy Sources and Conservation,Geography,6,Good Maintenance of the Immediate Surroundings of Your Home
3,Waste Management,Geography,6,Good Maintenance of the Immediate Surroundings of Your Home
4,Location and Geographical Context,Geography,6,Location of Sri Lanka
4,Geographical Influences,Geography,6,Location of Sri Lanka
4,Islands of the World,Geography,6,Location of Sri Lanka
1,The Shape of the Earth,Geography,7,The Planet Earth We Live
1,Latitudes and Longitudes,Geography,7,The Planet Earth We Live
1,Continents and Oceans,Geography,7,The Planet Earth We Live
1,Assignments and Critical Thinking,Geography,7,The Planet Earth We Live
2,Geographical Identity,Geography,7,Identity of Sri Lanka
2,Social Identity,Geography,7,Identity of Sri Lanka
2,Social Development,Geography,7,Identity of Sri Lanka
3,Landscape of the Hilly Region,Geography,7,The Landscape of Sri Lanka
3,Landscape of the Dry Zone,Geography,7,The Landscape of Sri Lanka
3,Landscape of the Wet Zone,Geography,7,The Landscape of Sri Lanka
3,Landscape of Jaffna Peninsula and Surrounding Islands,Geography,7,The Landscape of Sri Lanka
3,Landscape of the Coastal Belt,Geography,7,The Landscape of Sri Lanka
4,Natural Hazards and Disasters,Geography,7,Natural Hazards and Disasters
4,Drought,Geography,7,Natural Hazards and Disasters
4,Floods,Geography,7,Natural Hazards and Disasters
4,Earth Slips,Geography,7,Natural Hazards and Disasters
4,Cyclones,Geography,7,Natural Hazards and Disasters
4,Thunderbolts (Lightning),Geography,7,Natural Hazards and Disasters
4,Tsunami,Geography,7,Natural Hazards and Disasters
4,Earth Quakes,Geography,7,Natural Hazards and Disasters
4,Global Climatic Changes,Geography,7,Natural Hazards and Disasters
5,Different Types of Maps,Geography,7,Using Maps
5,Direction,Geography,7,Using Maps
5,Scale,Geography,7,Using Maps
5,Map Key,Geography,7,Using Maps
5,Map Index,Geography,7,Using Maps
5,Copying Maps,Geography,7,Using Maps
1,Composition of the Solar System,Geography,8,The Solar System
1,The Sun,Geography,8,The Solar System
1,Planets and Celestial Bodies,Geography,8,The Solar System
1,Beliefs and Scientific Exploration,Geography,8,The Solar System
2,Basic Information about the Earth,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Factors Contributing to Earth's Habitability,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Latitudes and Longitudes,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Rotation of the Earth,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Standard Time,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Revolution of the Earth,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Atmosphere,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
2,Water,Geography,8,Uniqueness of the Earth as a Habitat of Living Beings
3,Location and Landscape of South Asia,Geography,8,South Asia
3,Mountain Landscape,Geography,8,South Asia
3,Valley Landscape,Geography,8,South Asia
3,Coastal Landscape,Geography,8,South Asia
3,Rural Landscape,Geography,8,South Asia
3,Industrial and Urban Landscape,Geography,8,South Asia
3,Desert Landscape,Geography,8,South Asia
4,Map Features and Classification,Geography,8,"The Basic Features of 1:50,000 Topographic Maps of Sri Lanka"
4,Map Scale and Dimensions,Geography,8,"The Basic Features of 1:50,000 Topographic Maps of Sri Lanka"
4,Contour Lines and Topographic Features,Geography,8,"The Basic Features of 1:50,000 Topographic Maps of Sri Lanka"
4,Cultural Features on Maps,Geography,8,"The Basic Features of 1:50,000 Topographic Maps of Sri Lanka"
1,Geographical Location of Asia,Geography,9,The Asian Region
1,Physical Landscape,Geography,9,The Asian Region
1,Climate,Geography,9,The Asian Region
1,Natural Vegetation and Wildlife,Geography,9,The Asian Region
1,Human Landscape,Geography,9,The Asian Region
1,Economic Activities,Geography,9,The Asian Region
2,Relief,Geography,9,Landscape of Sri Lanka
2,Drainage,Geography,9,Landscape of Sri Lanka
2,Climate,Geography,9,Landscape of Sri Lanka
2,Natural Vegetation,Geography,9,Landscape of Sri Lanka
2,Population and Settlements,Geography,9,Landscape of Sri Lanka
2,Economic Activities,Geography,9,Landscape of Sri Lanka
2,Landscape Interactions,Geography,9,Landscape of Sri Lanka
3,Development Concept,Geography,9,Spatial Changes of Development in Sri Lanka
3,Development Indicators,Geography,9,Spatial Changes of Development in Sri Lanka
3,Spatial Variations in Sri Lanka,Geography,9,Spatial Changes of Development in Sri Lanka
3,Problem-Solving Questions,Geography,9,Spatial Changes of Development in Sri Lanka
4,Environment and Ecosystem,Geography,9,Environmental Balance
4,Factors Causing Environmental Imbalance,Geography,9,Environmental Balance
4,Environmental Ethics and Sustainable Development,Geography,9,Environmental Balance
4,Unfavorable Effects of Environmental Imbalance,Geography,9,Environmental Balance
5,Physical Features,Geography,9,"Reading of 1:50,000 Topographic Maps of Sri Lanka"
5,Cultural Features,Geography,9,"Reading of 1:50,000 Topographic Maps of Sri Lanka"
5,Map Reading Skills,Geography,9,"Reading of 1:50,000 Topographic Maps of Sri Lanka"
1,Earth Systems,Geography,10,Composition of the Earth
1,Atmosphere,Geography,10,Composition of the Earth
1,Hydrosphere,Geography,10,Composition of the Earth
1,Biosphere,Geography,10,Composition of the Earth
2,Continents and Islands,Geography,10,The Major Physical Characteristics of the Earth
2,Oceans and Seas,Geography,10,The Major Physical Characteristics of the Earth
2,Mountain Ranges and Plateaus,Geography,10,The Major Physical Characteristics of the Earth
2,Plains,Geography,10,The Major Physical Characteristics of the Earth
2,Rivers and Lakes,Geography,10,The Major Physical Characteristics of the Earth
2,Climate Zones,Geography,10,The Major Physical Characteristics of the Earth
3,Agricultural Land Utilization,Geography,10,Major Types of Agricultural Land Utilization in the World
3,Paddy Cultivation,Geography,10,Major Types of Agricultural Land Utilization in the World
3,Wheat Cultivation,Geography,10,Major Types of Agricultural Land Utilization in the World
3,Plantation Agriculture,Geography,10,Major Types of Agricultural Land Utilization in the World
3,Tea Cultivation,Geography,10,Major Types of Agricultural Land Utilization in the World
3,Rubber Cultivation,Geography,10,Major Types of Agricultural Land Utilization in the World
3,Livestock Farming,Geography,10,Major Types of Agricultural Land Utilization in the World
4,Paddy Cultivation,Geography,10,Agriculture in Sri Lanka
4,Tea Cultivation,Geography,10,Agriculture in Sri Lanka
5,Iron and Steel Industry,Geography,10,Manufacturing Industries
5,Automobile Industry,Geography,10,Manufacturing Industries
5,Ship Building Industry,Geography,10,Manufacturing Industries
5,Electronic Industry,Geography,10,Manufacturing Industries
5,Cotton Textile Industry,Geography,10,Manufacturing Industries
6,Graphite Industry,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,China Clay Industry,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,Electronic Industry,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,Petro-Chemical Industry,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,Automobile and Boat Building Industries,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,Food and Beverages Industry,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,Cottage Industries,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
6,Tourism Industry,Geography,10,The Distribution of a few Industries in Sri Lanka - Problems and Trends
7,Map Basics,Geography,10,Introduction to Maps
7,Map Components,Geography,10,Introduction to Maps
7,Map Reading Skills,Geography,10,Introduction to Maps
1,Defining Law,Civics,11,Law and Justice
1,Characteristics of Law,Civics,11,Law and Justice
1,Sources of Law,Civics,11,Law and Justice
1,Types of Laws,Civics,11,Law and Justice
1,Legal Systems of Sri Lanka,Civics,11,Law and Justice
1,Judicial System,Civics,11,Law and Justice
1,Alternative Dispute Resolution,Civics,11,Law and Justice
1,Rule of Law,Civics,11,Law and Justice
2,Government Structure and Constitutional Reforms,Civics,11,Various Strata of the Government
2,Provincial Council System,Civics,11,Various Strata of the Government
2,Local Government System,Civics,11,Various Strata of the Government
3,Human Rights Concept,Civics,11,Human Rights and Duties
3,Classification of Rights,Civics,11,Human Rights and Duties
3,Special Group Rights,Civics,11,Human Rights and Duties
3,Duties and Responsibilities,Civics,11,Human Rights and Duties
4,Environment and Its Components,Civics,11,Environmental Problems and Sustainable Development
4,Environmental Problems,Civics,11,Environmental Problems and Sustainable Development
4,Responsibilities and Duties,Civics,11,Environmental Problems and Sustainable Development
4,Development and Sustainable Development,Civics,11,Environmental Problems and Sustainable Development
5,Definitions of International Relations,Civics,11,International Relations
5,Importance of International Relations,Civics,11,International Relations
5,Main Aspects of International Relations,Civics,11,International Relations
5,Spheres of International Relations,Civics,11,International Relations
5,Factors Contributing to International Relations,Civics,11,International Relations
5,Regional Organizations,Civics,11,International Relations
5,International Organizations,Civics,11,International Relations
5,Media of International Relations,Civics,11,International Relations
5,Effects of International Relations,Civics,11,International Relations
1,Natural Resources Classification,Geography,11,Natural Resources of the Earth
1,Rocks,Geography,11,Natural Resources of the Earth
1,Minerals,Geography,11,Natural Resources of the Earth
1,Soil,Geography,11,Natural Resources of the Earth
1,Water Resources,Geography,11,Natural Resources of the Earth
1,Forests,Geography,11,Natural Resources of the Earth
2,Ocean,Geography,11,Natural Resources of Sri Lanka
2,Land,Geography,11,Natural Resources of Sri Lanka
2,Rocks,Geography,11,Natural Resources of Sri Lanka
2,Soil,Geography,11,Natural Resources of Sri Lanka
2,Minerals,Geography,11,Natural Resources of Sri Lanka
2,Water,Geography,11,Natural Resources of Sri Lanka
2,Forests,Geography,11,Natural Resources of Sri Lanka
2,Energy Resources,Geography,11,Natural Resources of Sri Lanka
3,Population Overview,Geography,11,The World Population
3,Population Growth,Geography,11,The World Population
3,Population Distribution,Geography,11,The World Population
4,Size of the Population,Geography,11,The Population of Sri Lanka
4,Population Growth,Geography,11,The Population of Sri Lanka
4,Population Distribution,Geography,11,The Population of Sri Lanka
4,Population Composition,Geography,11,The Population of Sri Lanka
4,Population Structure,Geography,11,The Population of Sri Lanka
5,Concept of Development,Geography,11,Development
5,Sustainable Development,Geography,11,Development
5,Recent Development Activities in Sri Lanka,Geography,11,Development
5,Knowledge-based Development and ICT,Geography,11,Development
6,Natural Hazards and Disasters,Geography,11,Natural Hazard
6,Earthquakes,Geography,11,Natural Hazard
6,Tsunami,Geography,11,Natural Hazard
6,Volcanoes,Geography,11,Natural Hazard
6,Drought,Geography,11,Natural Hazard
6,Cyclones,Geography,11,Natural Hazard
6,Bush Fires,Geography,11,Natural Hazard
7,Landslides,Geography,11,Natural Hazards in Sri Lanka
7,Floods,Geography,11,Natural Hazards in Sri Lanka
7,Cyclones,Geography,11,Natural Hazards in Sri Lanka
7,Drought,Geography,11,Natural Hazards in Sri Lanka
7,Lightning,Geography,11,Natural Hazards in Sri Lanka
7,Tsunami,Geography,11,Natural Hazards in Sri Lanka
7,Disaster Management,Geography,11,Natural Hazards in Sri Lanka
8,Greenhouse Effect and Global Warming,Geography,11,Climatic Changes
8,Impacts of Climate Change,Geography,11,Climatic Changes
8,Global Efforts to Address Climate Change,Geography,11,Climatic Changes
9,Physical Features of Topographic Maps,Geography,11,"1:50,000 Topographical Maps of Sri Lanka"
9,Drainage Features,Geography,11,"1:50,000 Topographical Maps of Sri Lanka"
9,Coastal Features,Geography,11,"1:50,000 Topographical Maps of Sri Lanka"
9,Cultural Features,Geography,11,"1:50,000 Topographical Maps of Sri Lanka"
9,Map Interpretation,Geography,11,"1:50,000 Topographical Maps of Sri Lanka"
10,Simple Line Graphs,Geography,11,Using Graphs to Represent Data
10,Multiple Bar Graphs,Geography,11,Using Graphs to Represent Data
10,Divided Circle Graphs,Geography,11,Using Graphs to Represent Data
1,Beginning and Development of the Industrial Revolution,History,11,Industrial Revolution
1,Rise of the Industrial Revolution,History,11,Industrial Revolution
1,Expansion of the Industrial Revolution,History,11,Industrial Revolution
1,Results of the Industrial Revolution,History,11,Industrial Revolution
1,Effects of the Industrial Revolution on Sri Lanka,History,11,Industrial Revolution
2,British Arrival in Asia,History,11,Establishment of British Power in Sri Lanka
2,British Attention to Sri Lanka,History,11,Establishment of British Power in Sri Lanka
2,British Establishment of Power,History,11,Establishment of British Power in Sri Lanka
2,Protests against Foreign Domination,History,11,Establishment of British Power in Sri Lanka
3,Background of the National Renaissance,History,11,National Renaissance in Sri Lanka
3,Buddhist Renaissance,History,11,National Renaissance in Sri Lanka
3,Hindu Religious Renaissance,History,11,National Renaissance in Sri Lanka
3,Islamic Renaissance,History,11,National Renaissance in Sri Lanka
4,Colebrooke Reforms of 1833,History,11,Political Changes in Sri Lanka under the British
4,1910 Reforms and Background,History,11,Political Changes in Sri Lanka under the British
4,Temperance Movement and Ceylon National Congress,History,11,Political Changes in Sri Lanka under the British
4,Manning Constitutional Reforms and Donoughmore Constitution,History,11,Political Changes in Sri Lanka under the British
4,Protests for Independence,History,11,Political Changes in Sri Lanka under the British
5,Economic Changes,History,11,Social Changes in Sri Lanka under the British
5,Social Changes,History,11,Social Changes in Sri Lanka under the British
5,Cultural Changes,History,11,Social Changes in Sri Lanka under the British
5,Advantages and Disadvantages of British Rule,History,11,Social Changes in Sri Lanka under the British
6,Soulbury Reforms and Independence,History,11,Receiving of Independence to Sri Lanka
6,Political Party System,History,11,Receiving of Independence to Sri Lanka
6,Constitutional Changes,History,11,Receiving of Independence to Sri Lanka
6,Development after Independence,History,11,Receiving of Independence to Sri Lanka
6,Social Welfare,History,11,Receiving of Independence to Sri Lanka
7,Independence Struggle in America,History,11,Significant Revolutions in the World
7,French Revolution,History,11,Significant Revolutions in the World
7,Russian Revolution,History,11,Significant Revolutions in the World
8,World War I,History,11,World Wars and Conventions
8,League of Nations,History,11,World Wars and Conventions
8,World War II,History,11,World Wars and Conventions
8,United Nations Organization,History,11,World Wars and Conventions
1,Number Sets and Properties,Math,11,Real Numbers
1,Surds and Operations,Math,11,Real Numbers
2,Indices and Powers,Math,11,Indices and Logarithms I
2,Logarithms,Math,11,Indices and Logarithms I
2,Fractional Indices,Math,11,Indices and Logarithms I
3,Logarithms and Antilogarithms,Math,11,Indices and Logarithms II
3,Decimal Logarithms,Math,11,Indices and Logarithms II
3,Addition and Subtraction of Logarithms,Math,11,Indices and Logarithms II
3,Powers and Roots Using Logarithms,Math,11,Indices and Logarithms II
3,Calculator Operations,Math,11,Indices and Logarithms II
3,Applications,Math,11,Indices and Logarithms II
4,Square Based Right Pyramids,Math,11,Surface Area of Solids
4,Right Circular Cones,Math,11,Surface Area of Solids
4,Spheres,Math,11,Surface Area of Solids
5,Basic Solid Volumes Review,Math,11,Volume of Solids
5,Square Based Right Pyramid,Math,11,Volume of Solids
5,Right Circular Cone,Math,11,Volume of Solids
5,Sphere,Math,11,Volume of Solids
6,Expansion of Binomial Cubes,Math,11,Binomial Expressions
7,Multiplication of Algebraic Fractions,Math,11,Algebraic Fractions
7,Division of Algebraic Fractions,Math,11,Algebraic Fractions
7,Reciprocals of Algebraic Fractions,Math,11,Algebraic Fractions
8,Properties of Areas of Parallelograms and Triangles,Math,11,Areas of Plane Figures between Parallel Lines
8,Areas of Triangles with Common Base,Math,11,Areas of Plane Figures between Parallel Lines
8,Properties of Areas between Parallel Lines,Math,11,Areas of Plane Figures between Parallel Lines
9,Basic Percentages,Math,11,Percentages
9,Interest-Free Installments,Math,11,Percentages
9,Reducing Balance Interest,Math,11,Percentages
9,Compound Interest,Math,11,Percentages
10,Stock Market Basics,Math,11,Share Market
10,Share Valuation and Dividends,Math,11,Share Market
10,Trading and Capital Gains,Math,11,Share Market
11,Basic Midpoint Properties,Math,11,The Midpoint Theorem
11,Midpoint Theorem Applications,Math,11,The Midpoint Theorem
11,Advanced Midpoint Applications,Math,11,The Midpoint Theorem
11,Advanced Geometric Relationships,Math,11,The Midpoint Theorem
12,Straight Lines and Their Graphs,Math,11,Graphs
12,Simultaneous Equations,Math,11,Graphs
12,Quadratic Functions,Math,11,Graphs
12,Miscellaneous Applications,Math,11,Graphs
13,Simultaneous Equations,Math,11,Equations
13,Quadratic Equations by Factoring,Math,11,Equations
13,Quadratic Equations by Formula,Math,11,Equations
14,Ratios and Proportions in Triangles,Math,11,Equiangular Triangles
14,Properties of Parallel Lines in Triangles,Math,11,Equiangular Triangles
14,Similar Triangles,Math,11,Equiangular Triangles
14,Proportionality Theorems,Math,11,Equiangular Triangles
14,Advanced Applications,Math,11,Equiangular Triangles
15,Class Intervals and Frequency Distributions,Math,11,Data Representation and Interpretation
15,Histograms and Frequency Polygons,Math,11,Data Representation and Interpretation
15,Quartiles and Interquartile Range,Math,11,Data Representation and Interpretation
15,Cumulative Frequency,Math,11,Data Representation and Interpretation
16,Identifying Geometric Progressions,Math,11,Geometric Progressions
16,Properties and Terms,Math,11,Geometric Progressions
16,Sum of Terms,Math,11,Geometric Progressions
16,Complex Problems,Math,11,Geometric Progressions
17,Basic Properties of Right Triangles,Math,11,Pythagoras' Theorem
17,Pythagoras' Theorem Applications,Math,11,Pythagoras' Theorem
17,Pythagorean Triples,Math,11,Pythagoras' Theorem
18,Right Angle Trigonometry,Math,11,Trigonometry
18,Trigonometric Ratios,Math,11,Trigonometry
18,Angles in Vertical Plane,Math,11,Trigonometry
18,Angles in Horizontal Plane,Math,11,Trigonometry
18,Calculator Usage for Trigonometry,Math,11,Trigonometry
19,Introduction to Matrices,Math,11,Matrices
19,Matrix Operations - Addition & Subtraction,Math,11,Matrices
19,Matrix Multiplication,Math,11,Matrices
20,Linear Inequalities,Math,11,Inequalities
20,Word Problems,Math,11,Inequalities
21,Cyclic Quadrilateral Properties,Math,11,Cyclic Quadrilaterals
21,Exterior and Interior Angles,Math,11,Cyclic Quadrilaterals
21,Supplementary Angles,Math,11,Cyclic Quadrilaterals
22,Tangent Lines and Points of Contact,Math,11,Tangents
22,Tangents from External Points,Math,11,Tangents
22,Angles in Alternate Segments,Math,11,Tangents
23,Straight Lines and Angles,Math,11,Constructions
23,Circles Related to Triangles,Math,11,Constructions
23,Tangents to Circles,Math,11,Constructions
23,Miscellaneous Constructions,Math,11,Constructions
24,Venn Diagrams with Three Sets,Math,11,Sets and Venn Diagrams
24,Real-World Applications of Venn Diagrams,Math,11,Sets and Venn Diagrams
24,Set Operations and Counting,Math,11,Sets and Venn Diagrams
25,Random Experiments and Events,Math,11,Probability
25,Dependent and Independent Events,Math,11,Probability
25,Complex Probability Scenarios,Math,11,Probability
1,Plant Tissues,Science,11,Living Tissues
1,Animal Tissues,Science,11,Living Tissues
1,Connective Tissues,Science,11,Living Tissues
2,Basic Concepts of Photosynthesis,Science,11,Photosynthesis
2,Products and Chemical Equations,Science,11,Photosynthesis
2,Experimental Design and Testing,Science,11,Photosynthesis
2,Importance of Photosynthesis,Science,11,Photosynthesis
2,Transport and Storage,Science,11,Photosynthesis
3,Types of Mixtures and Components,Science,11,Mixtures
3,Solubility and Solutions,Science,11,Mixtures
3,Separation Techniques,Science,11,Mixtures
3,Solution Concentration,Science,11,Mixtures
3,Mixture Separation in Industry,Science,11,Mixtures
4,Mechanical Waves,Science,11,Waves and their Applications
4,Sound Waves,Science,11,Waves and their Applications
4,Wave Characteristics,Science,11,Waves and their Applications
4,Musical Instruments,Science,11,Waves and their Applications
4,Electromagnetic Waves,Science,11,Waves and their Applications
5,Reflection of Light,Science,11,Geometrical Optics
5,Curved Mirrors,Science,11,Geometrical Optics
5,Refraction of Light,Science,11,Geometrical Optics
5,Lenses,Science,11,Geometrical Optics
5,Total Internal Reflection,Science,11,Geometrical Optics
6,Digestion,Science,11,Human Body Processes
6,Respiration,Science,11,Human Body Processes
6,Excretion,Science,11,Human Body Processes
6,Blood Circulation,Science,11,Human Body Processes
6,Coordination and Homeostasis,Science,11,Human Body Processes
6,Nervous System,Science,11,Human Body Processes
7,Acids and Bases Classification,Science,11,"Acids, Bases and Salts"
7,Chemical Reactions,Science,11,"Acids, Bases and Salts"
7,Applications,Science,11,"Acids, Bases and Salts"
7,Properties of Salts,Science,11,"Acids, Bases and Salts"
8,Temperature Changes in Chemical Reactions,Science,11,Heat Changes Associated with Chemical Reactions
8,Exothermic Reactions,Science,11,Heat Changes Associated with Chemical Reactions
8,Endothermic Reactions,Science,11,Heat Changes Associated with Chemical Reactions
8,Heat Change Calculations,Science,11,Heat Changes Associated with Chemical Reactions
9,Temperature and Temperature Scales,Science,11,Heat
9,Heat Capacity and Specific Heat,Science,11,Heat
9,Phase Changes and Latent Heat,Science,11,Heat
9,Heat Transfer,Science,11,Heat
10,Electric Power and Energy Basics,Science,11,Power and Energy of Electric Appliances
10,Efficiency and Power Conservation,Science,11,Power and Energy of Electric Appliances
10,Domestic Circuits,Science,11,Power and Energy of Electric Appliances
10,Electrical Safety and Protection,Science,11,Power and Energy of Electric Appliances
10,Energy Measurement and Billing,Science,11,Power and Energy of Electric Appliances
11,Semiconductors and P-N Junctions,Science,11,Electronics
11,Diodes and Rectification,Science,11,Electronics
11,Transistor Applications,Science,11,Electronics
11,Current and Signal Amplification,Science,11,Electronics
12,Electrochemical Cells,Science,11,Electrochemistry
12,Electrolysis,Science,11,Electrochemistry
12,Corrosion,Science,11,Electrochemistry
13,Magnetism and Magnetic Fields,Science,11,Electromagnetism and Electromagnetic Induction
13,Electromagnetic Force and Current-Carrying Conductors,Science,11,Electromagnetism and Electromagnetic Induction
13,Electromagnetic Induction,Science,11,Electromagnetism and Electromagnetic Induction
13,Transformers,Science,11,Electromagnetism and Electromagnetic Induction
13,Direct and Alternating Current,Science,11,Electromagnetism and Electromagnetic Induction
14,Hydrocarbons,Science,11,Hydrocarbons and Their Derivatives
14,Alkanes and Alkenes,Science,11,Hydrocarbons and Their Derivatives
14,Polymers,Science,11,Hydrocarbons and Their Derivatives
14,Polymer Applications,Science,11,Hydrocarbons and Their Derivatives
14,Environmental Impact,Science,11,Hydrocarbons and Their Derivatives
14,Polymer Modifications,Science,11,Hydrocarbons and Their Derivatives
15,Environmental Balance and Organization,Science,11,Biosphere
15,Energy Flow and Food Relationships,Science,11,Biosphere
15,Biogeochemical Cycles,Science,11,Biosphere
15,Environmental Pollutants,Science,11,Biosphere
15,Sustainable Development,Science,11,Biosphere
15,Energy Management,Science,11,Biosphere

