chapter_no,key_ideas,subject,grade,chapter_name
12,Limits,Math,11,Limits and Derivatives
12,Derivatives,Math,11,Limits and Derivatives
13,Measures of Central Tendency and Dispersion,Math,11,Statistics
13,Formulas and Calculations,Math,11,Statistics
14,Basic Probability Concepts,Math,11,Probability
14,Compound Events,Math,11,Probability
2,Cartesian Products,Math,11,Relations and Functions
2,Relations,Math,11,Relations and Functions
2,Functions,Math,11,Relations and Functions
3,Angle Measurements and Conversions,Math,11,Trigonometric Functions
3,Trigonometric Functions and Values,Math,11,Trigonometric Functions
3,Trigonometric Identities,Math,11,Trigonometric Functions
4,Basic Complex Numbers,Math,11,Complex Numbers and Quadratic Equations
4,Operations with Complex Numbers,Math,11,Complex Numbers and Quadratic Equations
4,Properties of i,Math,11,Complex Numbers and Quadratic Equations
4,Modulus and Conjugate,Math,11,Complex Numbers and Quadratic Equations
5,Basic Inequalities,Math,11,Linear Inequalities
5,Linear Inequalities in One Variable,Math,11,Linear Inequalities
5,Applications,Math,11,Linear Inequalities
6,Fundamental Counting,Math,11,Permutations and Combinations
6,Permutations,Math,11,Permutations and Combinations
6,Combinations,Math,11,Permutations and Combinations
7,Binomial Expansions,Math,11,Binomial Theorem
7,Properties and Identities,Math,11,Binomial Theorem
8,Sequences,Math,11,Sequences and Series
8,Geometric Progression (G.P.),Math,11,Sequences and Series
8,Relationship between A.M. and G.M.,Math,11,Sequences and Series
9,Slope and Lines,Math,11,Straight Lines
9,Distance and Points,Math,11,Straight Lines
9,Line Equations,Math,11,Straight Lines
1,Relations,Math,12,Relations and Functions
1,Functions,Math,12,Relations and Functions
1,Composition of Functions,Math,12,Relations and Functions
1,Equivalence Relations,Math,12,Relations and Functions
10,Basic Vector Concepts,Math,12,Vector Algebra
10,Vector Operations,Math,12,Vector Algebra
10,Vector Products,Math,12,Vector Algebra
11,Direction Cosines and Direction Ratios,Math,12,Three Dimensional Geometry
11,Lines in Space,Math,12,Three Dimensional Geometry
11,Miscellaneous,Math,12,Three Dimensional Geometry
12,Optimization Problems,Math,12,Linear Programming
12,Linear Programming Problems,Math,12,Linear Programming
12,Basic Linear Programming Concepts,Math,12,Linear Programming
13,Conditional Probability,Math,12,Probability
13,Independent Events,Math,12,Probability
13,Bayes' Theorem,Math,12,Probability
3,Matrix Basics,Math,12,Matrices
3,Matrix Operations,Math,12,Matrices
3,Matrix Multiplication,Math,12,Matrices
3,Matrix Properties,Math,12,Matrices
3,Applications,Math,12,Matrices
4,Determinant Evaluation,Math,12,Determinants
4,Matrix Properties,Math,12,Determinants
4,System of Linear Equations,Math,12,Determinants
4,Area of Triangle,Math,12,Determinants
5,Continuity,Math,12,Continuity and Differentiability
5,Differentiation,Math,12,Continuity and Differentiability
5,Logarithmic Differentiation,Math,12,Continuity and Differentiability
5,Parametric Functions,Math,12,Continuity and Differentiability
5,Second Order Derivatives,Math,12,Continuity and Differentiability
6,Rate of Change of Quantities,Math,12,Application of Derivatives
6,Increasing and Decreasing Functions,Math,12,Application of Derivatives
6,Maxima and Minima,Math,12,Application of Derivatives
7,Integration as an Inverse Process,Math,12,Integrals
7,Methods of Integration,Math,12,Integrals
7,Integration by Parts,Math,12,Integrals
7,Definite Integrals,Math,12,Integrals
8,Area Under Curves,Math,12,Application of Integrals
9,Basic Concepts,Math,12,Differential Equations
9,Variable Separable Differential Equations,Math,12,Differential Equations
9,Linear Differential Equations,Math,12,Differential Equations
9,Homogeneous Differential Equations,Math,12,Differential Equations
10,Magnetic Properties and Materials,Physics,6,Fun with Magnets
10,Magnetic Poles,Physics,6,Fun with Magnets
10,Making Magnets,Physics,6,Fun with Magnets
10,Practical Applications,Physics,6,Fun with Magnets
7,Measurement,Physics,6,Motion and Measurement of Distances
7,Motion,Physics,6,Motion and Measurement of Distances
7,Standard Units,Physics,6,Motion and Measurement of Distances
8,Light and Objects,Physics,6,"Light, Shadows and Reflections"
8,Shadows,Physics,6,"Light, Shadows and Reflections"
8,Pinhole Camera,Physics,6,"Light, Shadows and Reflections"
8,Light and Reflection,Physics,6,"Light, Shadows and Reflections"
9,Electric Components and Circuits,Physics,6,Electricity and Circuits
9,Switches and Circuits,Physics,6,Electricity and Circuits
10,Electric Components and Circuits,Physics,7,Electric Current and its Effects
10,Heating Effect of Electric Current,Physics,7,Electric Current and its Effects
10,Magnetic Effect of Electric Current,Physics,7,Electric Current and its Effects
10,Safety Devices,Physics,7,Electric Current and its Effects
11,Light Propagation and Reflection,Physics,7,Light
11,Spherical Mirrors,Physics,7,Light
11,Lenses,Physics,7,Light
3,Temperature Measurement,Physics,7,Heat
3,Heat Transfer,Physics,7,Heat
3,Heat and Clothing,Physics,7,Heat
3,Heat Conduction,Physics,7,Heat
3,Natural Phenomena,Physics,7,Heat
9,Speed and Motion,Physics,7,Motion and Time
9,Time Measurement,Physics,7,Motion and Time
9,Distance-Time Graphs,Physics,7,Motion and Time
10,Sound Production and Vibration,Physics,8,Sound
10,Sound Propagation,Physics,8,Sound
10,Properties of Sound,Physics,8,Sound
10,Noise Pollution,Physics,8,Sound
12,Static Electricity,Physics,8,Some Natural Phenomena
12,Lightning and Safety,Physics,8,Some Natural Phenomena
12,Earthquakes,Physics,8,Some Natural Phenomena
13,Basic Principles of Light and Reflection,Physics,8,Light
13,Laws of Reflection,Physics,8,Light
13,Regular vs Diffused Reflection,Physics,8,Light
13,Structure and Function of Human Eye,Physics,8,Light
13,Braille System,Physics,8,Light
8,Basic Forces,Physics,8,Force and Pressure
8,Types of Forces,Physics,8,Force and Pressure
8,Pressure,Physics,8,Force and Pressure
9,Forces and Motion,Physics,8,Friction
9,Practical Applications,Physics,8,Friction
9,Fluid Friction,Physics,8,Friction
10,Work,Physics,9,Work and Energy
10,Kinetic Energy,Physics,9,Work and Energy
10,Potential Energy,Physics,9,Work and Energy
10,Power,Physics,9,Work and Energy
11,Production and Propagation of Sound,Physics,9,Sound
11,Characteristics of Sound Waves,Physics,9,Sound
11,Reflection of Sound,Physics,9,Sound
11,Range and Applications,Physics,9,Sound
7,"Distance, Speed and Velocity",Physics,9,Motion
7,Acceleration,Physics,9,Motion
7,Uniform Circular Motion,Physics,9,Motion
8,Newton's Laws of Motion,Physics,9,Force and Laws of Motion
8,Motion and Friction,Physics,9,Force and Laws of Motion
8,Momentum and Force,Physics,9,Force and Laws of Motion
9,Universal Law of Gravitation,Physics,9,Gravitation
9,Free Fall Motion,Physics,9,Gravitation
9,Weight and Mass,Physics,9,Gravitation
9,Pressure and Thrust,Physics,9,Gravitation
10,Vision and Eye Defects,Physics,10,The Human Eye and the Colourful World
10,Light and Atmospheric Effects,Physics,10,The Human Eye and the Colourful World
11,Electric Current and Circuit,Physics,10,Electricity
11,Electric Potential and Potential Difference,Physics,10,Electricity
11,Ohm's Law and Resistance,Physics,10,Electricity
11,Resistors in Series and Parallel,Physics,10,Electricity
11,Heating Effect and Power,Physics,10,Electricity
12,Magnetic Fields and Field Lines,Physics,10,Magnetic Effects of Electric Current
12,Force on Current-Carrying Conductors,Physics,10,Magnetic Effects of Electric Current
12,Domestic Electric Circuits,Physics,10,Magnetic Effects of Electric Current
9,Reflection by Spherical Mirrors,Physics,10,Light - Reflection and Refraction
9,Lenses,Physics,10,Light - Reflection and Refraction
9,Optical Instruments,Physics,10,Light - Reflection and Refraction
1,Significant Figures,Physics,11,Units and Measurement
1,Dimensional Analysis,Physics,11,Units and Measurement
1,Measurement and Units,Physics,11,Units and Measurement
10,Temperature and Heat,Physics,11,Thermal Properties of Matter
10,Thermal Expansion,Physics,11,Thermal Properties of Matter
10,Specific Heat Capacity and Calorimetry,Physics,11,Thermal Properties of Matter
10,Heat Transfer,Physics,11,Thermal Properties of Matter
11,"Heat, Work and Internal Energy",Physics,11,Thermodynamics
12,Molecular Properties and Gas Laws,Physics,11,Kinetic Theory
12,Molecular Motion and Speed,Physics,11,Kinetic Theory
12,Gas Properties,Physics,11,Kinetic Theory
13,Simple Harmonic Motion Fundamentals,Physics,11,Oscillations
13,Spring Systems,Physics,11,Oscillations
13,Simple Pendulum,Physics,11,Oscillations
13,Oscillating Systems,Physics,11,Oscillations
14,Wave Properties and Propagation,Physics,11,Waves
14,Wave Functions and Equations,Physics,11,Waves
14,Standing Waves and Resonance,Physics,11,Waves
14,Beats,Physics,11,Waves
2,"Position, Velocity, and Speed",Physics,11,Motion in a Straight Line
2,Acceleration and Free Fall,Physics,11,Motion in a Straight Line
2,Relative Motion,Physics,11,Motion in a Straight Line
3,Vector Operations,Physics,11,Motion in a Plane
3,Projectile Motion,Physics,11,Motion in a Plane
3,Uniform Circular Motion,Physics,11,Motion in a Plane
4,Basic Forces and Motion,Physics,11,Laws of Motion
4,Forces and Acceleration,Physics,11,Laws of Motion
4,Circular Motion,Physics,11,Laws of Motion
4,Conservation of Momentum,Physics,11,Laws of Motion
5,Work and Force,Physics,11,"Work, Energy and Power"
5,Energy Conservation,Physics,11,"Work, Energy and Power"
5,Collisions,Physics,11,"Work, Energy and Power"
5,Power,Physics,11,"Work, Energy and Power"
6,Rigid Body Motion,Physics,11,Systems of Particles and Rotational Motion
6,Angular Motion,Physics,11,Systems of Particles and Rotational Motion
6,Equilibrium,Physics,11,Systems of Particles and Rotational Motion
6,Moment of Inertia and Angular Momentum,Physics,11,Systems of Particles and Rotational Motion
7,Universal Gravitation and Gravitational Force,Physics,11,Gravitation
7,Orbital Motion and Kepler's Laws,Physics,11,Gravitation
7,Escape Speed and Gravitational Potential,Physics,11,Gravitation
7,Gravitational Field Variation,Physics,11,Gravitation
8,Stress and Strain,Physics,11,Mechanical Properties of Solids
8,Elastic Moduli,Physics,11,Mechanical Properties of Solids
8,Bulk Modulus and Compression,Physics,11,Mechanical Properties of Solids
9,Pressure,Physics,11,Mechanical Properties of Fluids
9,Fluid Pressure with Depth,Physics,11,Mechanical Properties of Fluids
9,Surface Tension,Physics,11,Mechanical Properties of Fluids
1,Basic Properties of Electric Charge,Physics,12,Electric Charges and Fields
1,Coulomb's Law and Electric Forces,Physics,12,Electric Charges and Fields
1,Electric Field,Physics,12,Electric Charges and Fields
1,Electric Dipoles,Physics,12,Electric Charges and Fields
10,Huygens Principle and Wave Propagation,Physics,12,Wave Optics
10,Interference,Physics,12,Wave Optics
11,Photoelectric Effect,Physics,12,Dual Nature of Radiation and Matter
11,Matter Waves,Physics,12,Dual Nature of Radiation and Matter
11,X-Rays,Physics,12,Dual Nature of Radiation and Matter
12,Atomic Models and Structure,Physics,12,Atoms
12,Atomic Energy Levels and Transitions,Physics,12,Atoms
12,Bohr Model Calculations,Physics,12,Atoms
13,Nuclear Mass and Binding Energy,Physics,12,Nuclei
13,Nuclear Size and Density,Physics,12,Nuclei
13,Nuclear Fission and Fusion,Physics,12,Nuclei
14,Semiconductor Basics,Physics,12,"Semiconductor Electronics: Materials, Devices and Simple Circuits"
14,p-n Junction Diode,Physics,12,"Semiconductor Electronics: Materials, Devices and Simple Circuits"
14,Rectifier Circuits,Physics,12,"Semiconductor Electronics: Materials, Devices and Simple Circuits"
2,Potential Due to Point Charges,Physics,12,Electrostatic Potential and Capacitance
2,Electric Field and Potential,Physics,12,Electrostatic Potential and Capacitance
2,Capacitors,Physics,12,Electrostatic Potential and Capacitance
2,Applications,Physics,12,Electrostatic Potential and Capacitance
3,Electric Current and Ohm's Law,Physics,12,Current Electricity
3,Resistance and Resistivity,Physics,12,Current Electricity
3,Temperature Effects on Resistance,Physics,12,Current Electricity
3,Circuit Analysis,Physics,12,Current Electricity
4,Magnetic Fields and Forces,Physics,12,Moving Charges and Magnetism
4,Current-Carrying Conductors,Physics,12,Moving Charges and Magnetism
4,Magnetic Moments and Torques,Physics,12,Moving Charges and Magnetism
4,Moving Charges in Magnetic Fields,Physics,12,Moving Charges and Magnetism
4,Measuring Instruments,Physics,12,Moving Charges and Magnetism
5,Bar Magnets and Magnetic Fields,Physics,12,Magnetism and Matter
5,Solenoids,Physics,12,Magnetism and Matter
6,Electromagnetic Induction Basics,Physics,12,Electromagnetic Induction
6,Inductance,Physics,12,Electromagnetic Induction
6,AC Generation,Physics,12,Electromagnetic Induction
7,Basic AC Circuits,Physics,12,Alternating Current
7,Inductive and Capacitive Circuits,Physics,12,Alternating Current
7,Resonant Circuits,Physics,12,Alternating Current
8,Displacement Current,Physics,12,Electromagnetic Waves
8,Electromagnetic Waves Properties,Physics,12,Electromagnetic Waves
9,Reflection and Mirrors,Physics,12,Ray Optics and Optical Instruments
9,Refraction,Physics,12,Ray Optics and Optical Instruments
9,Lenses,Physics,12,Ray Optics and Optical Instruments
9,Optical Instruments,Physics,12,Ray Optics and Optical Instruments
11,Properties and Composition of Air,Chemistry,6,Air Around Us
11,Air in Different Environments,Chemistry,6,Air Around Us
11,Uses of Air,Chemistry,6,Air Around Us
2,Properties of Materials,Chemistry,6,Sorting Materials into Groups
3,Physical Separation Methods,Chemistry,6,Separation of Substances
3,Separation by Size,Chemistry,6,Separation of Substances
3,Solutions,Chemistry,6,Separation of Substances
13,Water Treatment and Sanitation,Chemistry,7,Wastewater Story
13,Wastewater Treatment Process,Chemistry,7,Wastewater Story
13,Sanitation Practices,Chemistry,7,Wastewater Story
4,Natural Substances and Their Properties,Chemistry,7,"Acids, Bases and Salts"
4,Neutralization,Chemistry,7,"Acids, Bases and Salts"
5,Physical Changes,Chemistry,7,Physical and Chemical Changes
5,Chemical Changes,Chemistry,7,Physical and Chemical Changes
5,Crystallization,Chemistry,7,Physical and Chemical Changes
11,Electrical Conduction in Liquids,Chemistry,8,Chemical Effects of Electric Current
11,Chemical Effects of Electric Current,Chemistry,8,Chemical Effects of Electric Current
11,Electroplating,Chemistry,8,Chemical Effects of Electric Current
3,Natural Resources,Chemistry,8,Coal and Petroleum
3,Coal Formation and Products,Chemistry,8,Coal and Petroleum
3,Petroleum,Chemistry,8,Coal and Petroleum
4,Combustion Basics,Chemistry,8,Combustion and Flame
4,Fire Control,Chemistry,8,Combustion and Flame
4,Flame Structure,Chemistry,8,Combustion and Flame
4,Fuels,Chemistry,8,Combustion and Flame
1,Physical Properties of Matter,Chemistry,9,Matter in Our Surroundings
1,States of Matter and State Changes,Chemistry,9,Matter in Our Surroundings
2,Solutions and Mixtures,Chemistry,9,Is Matter Around Us Pure?
2,Chemical Changes and Pure Substances,Chemistry,9,Is Matter Around Us Pure?
3,Laws of Chemical Combination,Chemistry,9,Atoms and Molecules
3,Chemical Formulae,Chemistry,9,Atoms and Molecules
4,Atomic Structure Fundamentals,Chemistry,9,Structure of the Atom
4,Electron Configuration,Chemistry,9,Structure of the Atom
4,Isotopes and Atomic Mass,Chemistry,9,Structure of the Atom
4,Nuclear Structure,Chemistry,9,Structure of the Atom
1,Chemical Equations and Balancing,Chemistry,10,Chemical Reactions and Equations
1,Types of Chemical Reactions,Chemistry,10,Chemical Reactions and Equations
1,Practical Applications,Chemistry,10,Chemical Reactions and Equations
2,Chemical Properties of Acids and Bases,Chemistry,10,"Acids, Bases and Salts"
2,pH and Solutions,Chemistry,10,"Acids, Bases and Salts"
2,Salts and Crystallization,Chemistry,10,"Acids, Bases and Salts"
3,Physical Properties,Chemistry,10,Metals and Non-metals
3,Chemical Properties,Chemistry,10,Metals and Non-metals
3,Ionic Compounds,Chemistry,10,Metals and Non-metals
3,Metallurgy,Chemistry,10,Metals and Non-metals
3,Corrosion and Alloys,Chemistry,10,Metals and Non-metals
4,Chemical Bonding,Chemistry,10,Carbon and its Compounds
4,Organic Compounds,Chemistry,10,Carbon and its Compounds
4,Functional Groups,Chemistry,10,Carbon and its Compounds
4,Chemical Reactions,Chemistry,10,Carbon and its Compounds
1,Units and Measurements,Chemistry,11,Some Basic Concepts of Chemistry
1,Stoichiometry,Chemistry,11,Some Basic Concepts of Chemistry
1,Concentration of Solutions,Chemistry,11,Some Basic Concepts of Chemistry
1,Atomic and Molecular Mass,Chemistry,11,Some Basic Concepts of Chemistry
2,Atomic Structure and Subatomic Particles,Chemistry,11,Structure of Atom
2,Electromagnetic Radiation,Chemistry,11,Structure of Atom
2,Atomic Spectra and Quantum Numbers,Chemistry,11,Structure of Atom
3,Electronic Configuration and Periodic Table,Chemistry,11,Classification of Elements and Periodicity in Properties
3,Periodic Trends,Chemistry,11,Classification of Elements and Periodicity in Properties
4,Electronic Structure and Bonding,Chemistry,11,Chemical Bonding and Molecular Structure
4,Molecular Geometry,Chemistry,11,Chemical Bonding and Molecular Structure
4,Molecular Orbital Theory,Chemistry,11,Chemical Bonding and Molecular Structure
5,"Internal Energy, Work and Heat",Chemistry,11,Thermodynamics
5,Enthalpy Changes,Chemistry,11,Thermodynamics
5,Gibbs Energy and Equilibrium,Chemistry,11,Thermodynamics
6,Chemical Equilibrium,Chemistry,11,Equilibrium
6,Ionic Equilibrium,Chemistry,11,Equilibrium
7,Basic Redox Concepts,Chemistry,11,Redox Reactions
7,Balancing Redox Reactions,Chemistry,11,Redox Reactions
7,Electrode Processes,Chemistry,11,Redox Reactions
8,Hybridization and Bonding,Chemistry,11,Organic Chemistry - Some Basic Principles and Techniques
8,Structural Representations,Chemistry,11,Organic Chemistry - Some Basic Principles and Techniques
8,Reaction Mechanisms,Chemistry,11,Organic Chemistry - Some Basic Principles and Techniques
8,Quantitative Analysis,Chemistry,11,Organic Chemistry - Some Basic Principles and Techniques
9,Nomenclature,Chemistry,11,Hydrocarbons
9,Reactions & Mechanisms,Chemistry,11,Hydrocarbons
9,Structure & Bonding,Chemistry,11,Hydrocarbons
9,Conversions,Chemistry,11,Hydrocarbons
1,Concentration of Solutions,Chemistry,12,Solutions
1,Solubility and Henry's Law,Chemistry,12,Solutions
1,Vapor Pressure and Raoult's Law,Chemistry,12,Solutions
1,Colligative Properties,Chemistry,12,Solutions
10,Carbohydrates,Chemistry,12,Biomolecules
10,Proteins,Chemistry,12,Biomolecules
10,Nucleic Acids,Chemistry,12,Biomolecules
2,Electrochemical Cells,Chemistry,12,Electrochemistry
2,Conductance,Chemistry,12,Electrochemistry
2,Electrolysis,Chemistry,12,Electrochemistry
3,Rate of Reaction,Chemistry,12,Chemical Kinetics
3,Rate Constants and Order of Reaction,Chemistry,12,Chemical Kinetics
3,Temperature Dependence,Chemistry,12,Chemical Kinetics
4,Electronic Configurations,Chemistry,12,The d- and f-Block Elements
4,Oxidation States,Chemistry,12,The d- and f-Block Elements
4,Magnetic Properties,Chemistry,12,The d- and f-Block Elements
4,Chemical Reactivity,Chemistry,12,The d- and f-Block Elements
4,Lanthanoids and Actinoids,Chemistry,12,The d- and f-Block Elements
5,Coordination Entity Structure and Nomenclature,Chemistry,12,Coordination Compounds
5,Magnetic Properties and Electronic Configuration,Chemistry,12,Coordination Compounds
5,Color and Crystal Field Theory,Chemistry,12,Coordination Compounds
5,Stability and Applications,Chemistry,12,Coordination Compounds
6,Nomenclature and Structure,Chemistry,12,Haloalkanes and Haloarenes
6,Reactions and Mechanisms,Chemistry,12,Haloalkanes and Haloarenes
6,Chemical Conversions,Chemistry,12,Haloalkanes and Haloarenes
7,Nomenclature,Chemistry,12,"Alcohols, Phenols and Ethers"
7,Chemical Reactions,Chemistry,12,"Alcohols, Phenols and Ethers"
7,Mechanisms,Chemistry,12,"Alcohols, Phenols and Ethers"
7,Synthesis,Chemistry,12,"Alcohols, Phenols and Ethers"
8,Nomenclature and Structure,Chemistry,12,"Aldehydes, Ketones and Carboxylic Acids"
8,Chemical Reactions,Chemistry,12,"Aldehydes, Ketones and Carboxylic Acids"
8,Acidity and Structure,Chemistry,12,"Aldehydes, Ketones and Carboxylic Acids"
9,Structure and Classification,Chemistry,12,Amines
9,Preparation and Properties,Chemistry,12,Amines
9,Chemical Reactions,Chemistry,12,Amines
1,The Sociological Imagination: The Personal Problem and the Public Issue,Sociology,11,Sociology and Society
1,Pluralities and Inequalities Among Societies,Sociology,11,Sociology and Society
1,Introducing Sociology,Sociology,11,Sociology and Society
1,Sociology and Common Sense Knowledge,Sociology,11,Sociology and Society
1,The Intellectual Ideas That Went Into the Making of Sociology,Sociology,11,Sociology and Society
1,The Material Issues That Went Into the Making of Sociology,Sociology,11,Sociology and Society
1,Why Should We Study Beginning and Growth of Sociology in Europe?,Sociology,11,Sociology and Society
1,The Growth of Sociology in India,Sociology,11,Sociology and Society
1,The Scope of Sociology,Sociology,11,Sociology and Society
2,Social Groups and Society,Sociology,11,Terms Concepts and Their Use in Sociology
2,Types of Groups,Sociology,11,Terms Concepts and Their Use in Sociology
2,Social Stratification,Sociology,11,Terms Concepts and Their Use in Sociology 
2,Status and Role,Sociology,11,Terms Concepts and Their Use in Sociology
2,Society and Social Control,Sociology,11,Terms Concepts and Their Use in Sociology 
3,Family marriage and kinship,Sociology,11,Understanding Social Institutions
3,Work and economic life,Sociology,11,Understanding Social Institutions
3,Politics,Sociology,11,Understanding Social Institutions
3,Religion,Sociology,11,Understanding Social Institutions
3,Education,Sociology,11,Understanding Social Institutions
4,Diverse settings different cultures,Sociology,11,Culture and socialisation
4,Socialisation,Sociology,11,Culture and socialisation
5,Social Structure And Stratification,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
5,Understanding Society,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
5,Two Ways Of Understanding Social Processes In Sociology,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
5,Cooperation And Division Of Labour,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
5,Competition As An Idea And Practice,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
5,Conflict And Cooperation,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
5,Land Conflicts,Sociology,11,"Social Structure,Stratification and Social Processes in Society"
6,Social Change,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Environment,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Technology And Economy,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Politics,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Culture,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Social Order,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Contestation Crime And Violence,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Social Order And Change In Village Town And City,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Social Order And Social Change In Rural Areas,Sociology,11,Social Change And Social Order In Rural And Urban Society
6,Social Order And Social Change In Urban Areas,Sociology,11,Social Change And Social Order In Rural And Urban Society
7,Major Environmental Problems And Risks,Sociology,11,Environment and Society
7,Resource Depletion,Sociology,11,Environment and Society
7,Pollution,Sociology,11,Environment and Society
7,Global Warming,Sociology,11,Environment and Society
7,Genetically Modified Organisms,Sociology,11,Environment and Society
7,Natural And Man-made Environmental Disasters,Sociology,11,Environment and Society
8,The Context Of Sociology,Sociology,11,Introducing Western Sociologists
8,The Enlightenment,Sociology,11,Introducing Western Sociologists
8,The French Revolution,Sociology,11,Introducing Western Sociologists
8,The Industrial Revolution,Sociology,11,Introducing Western Sociologists
8,Class Struggle,Sociology,11,Introducing Western Sociologists
8,Durkheim's Vision Of Sociology,Sociology,11,Introducing Western Sociologists
8,Division Of Labour In Society,Sociology,11,Introducing Western Sociologists
8,Max Weber And Interpretive Sociology,Sociology,11,Introducing Western Sociologists
8,Bureaucracy,Sociology,11,Introducing Western Sociologists
9,Ghurye On Caste And Race,Sociology,11,Indian Sociologists
9,D.P. Mukerji on Tradition and Change,Sociology,11,Indian Sociologists
9,A.R. Desai On The State,Sociology,11,Indian Sociologists
9,M.N. Srinivas On The Village,Sociology,11,Indian Sociologists
1,Meaning and Process of Accounting,Accountancy,11,Introduction to Accounting
1,Users of Accounting Information,Accountancy,11,Introduction to Accounting
1,Qualitative Characteristics of Accounting Information,Accountancy,11,Introduction to Accounting
1,Objectives and Role of Accounting,Accountancy,11,Introduction to Accounting
1,Basic Accounting Terms,Accountancy,11,Introduction to Accounting
2,Generally Accepted Accounting Principles (GAAP),Accountancy,11,Theory Base of Accounting
2,Basic Accounting Concepts,Accountancy,11,Theory Base of Accounting
2,Systems of Accounting,Accountancy,11,Theory Base of Accounting
2,Basis of Accounting,Accountancy,11,Theory Base of Accounting
2,Accounting Standards,Accountancy,11,Theory Base of Accounting
2,Goods and Services Tax (GST),Accountancy,11,Theory Base of Accounting
3,Business Transactions and Source Documents,Accountancy,11,Recording of Transactions-I
3,Accounting Equation,Accountancy,11,Recording of Transactions-I
3,Rules of Debit and Credit,Accountancy,11,Recording of Transactions-I
3,Journal (Books of Original Entry),Accountancy,11,Recording of Transactions-I
3,Ledger and Posting,Accountancy,11,Recording of Transactions-I
4,Special Purpose Books (Subsidiary Books),Accountancy,11,Recording of Transactions-II
4,Cash Book (Single and Double Column),Accountancy,11,Recording of Transactions-II
4,Petty Cash Book,Accountancy,11,Recording of Transactions-II
4,Purchases Book and Purchases Return Book,Accountancy,11,Recording of Transactions-II
4,Sales Book and Sales Return Book,Accountancy,11,Recording of Transactions-II
4,Journal Proper,Accountancy,11,Recording of Transactions-II
5,Introduction to Bank Reconciliation,Accountancy,11,Bank Reconciliation Statement
5,Causes of Differences between Cash Book and Passbook Balances,Accountancy,11,Bank Reconciliation Statement
5,Preparation of Bank Reconciliation Statement,Accountancy,11,Bank Reconciliation Statement
6,Meaning and Preparation of Trial Balance,Accountancy,11,Trial Balance and Rectification of Errors
6,Types of Errors,Accountancy,11,Trial Balance and Rectification of Errors
6,Rectification of Errors and Suspense Account,Accountancy,11,Trial Balance and Rectification of Errors
7,"Meaning, Nature, and Causes of Depreciation",Accountancy,11,"Depreciation, Provisions and Reserves"
7,Methods of Calculating Depreciation,Accountancy,11,"Depreciation, Provisions and Reserves"
7,Recording Depreciation and Disposal of Assets,Accountancy,11,"Depreciation, Provisions and Reserves"
7,Provisions and Reserves,Accountancy,11,"Depreciation, Provisions and Reserves"
8,Stakeholders and their Information Requirements,Accountancy,11,Financial Statements - I
8,Distinction between Capital and Revenue Items,Accountancy,11,Financial Statements - I
8,Trading and Profit and Loss Account,Accountancy,11,Financial Statements - I
8,"Concept of Gross Profit, Net Profit, and Operating Profit",Accountancy,11,Financial Statements - I
8,Balance Sheet,Accountancy,11,Financial Statements - I
8,Marshalling and Grouping of Assets and Liabilities,Accountancy,11,Financial Statements - I
8,Opening Entry,Accountancy,11,Financial Statements - I
9,Need for Adjustments in Financial Statements,Accountancy,11,Financial Statements - II
9,Closing Stock,Accountancy,11,Financial Statements - II
9,Outstanding Expenses,Accountancy,11,Financial Statements - II
9,Prepaid Expenses,Accountancy,11,Financial Statements - II
9,Accrued Income,Accountancy,11,Financial Statements - II
9,Income Received in Advance,Accountancy,11,Financial Statements - II
9,Depreciation,Accountancy,11,Financial Statements - II
9,Bad and Doubtful Debts,Accountancy,11,Financial Statements - II
9,Provision for Discount on Debtors,Accountancy,11,Financial Statements - II
9,Manager's Commission,Accountancy,11,Financial Statements - II
9,Interest on Capital,Accountancy,11,Financial Statements - II
1,Why Do We Need A Constitution?,Political Science,11,Constitution:Why and How?
1,Specification Of Decision Making Powers,Political Science,11,Constitution:Why and How?
1,Limitations On The Powers Of Government,Political Science,11,Constitution:Why and How?
1,Aspirations And Goals Of A Society,Political Science,11,Constitution:Why and How?
1,Enabling Provisions Of The Constitution,Political Science,11,Constitution:Why and How?
1,Fundamental Identity Of A People,Political Science,11,Constitution:Why and How?
1,The Authority Of A Constitution,Political Science,11,Constitution:Why and How?
1,Mode Of Promulgation,Political Science,11,Constitution:Why and How?
1,The Substantive Provisions Of A Constitution,Political Science,11,Constitution:Why and How?
1,Balanced Institutional Design,Political Science,11,Constitution:Why and How?
1,How Was The Indian Constitution Made?,Political Science,11,Constitution:Why and How?
1,Composition Of The Constituent Assembly,Political Science,11,Constitution:Why and How?
1,The Principle Of Deliberation,Political Science,11,Constitution:Why and How?
1,Procedures,Political Science,11,Constitution:Why and How?
